,cfr Return Against random,Order
1216,-1.0,Second Moving
1217,-6.0,Second Moving
1218,-1.0,Second Moving
1219,-1.0,Second Moving
1220,-6.0,Second Moving
1221,2.0,Second Moving
1222,2.0,Second Moving
1223,2.0,Second Moving
1224,0.0,Second Moving
1225,-4.0,Second Moving
1226,-3.0,Second Moving
1227,0.0,Second Moving
1228,-2.0,Second Moving
1229,0.0,Second Moving
1230,2.0,Second Moving
1231,0.0,Second Moving
1232,2.0,Second Moving
1233,-2.0,Second Moving
1234,-4.0,Second Moving
1235,0.0,Second Moving
1236,4.0,Second Moving
1237,-2.0,Second Moving
1238,-2.0,Second Moving
1239,-2.0,Second Moving
1240,-4.0,Second Moving
1241,0.0,Second Moving
1242,2.0,Second Moving
1243,4.0,Second Moving
1244,-4.0,Second Moving
1245,2.0,Second Moving
1246,0.0,Second Moving
1247,-1.0,Second Moving
1248,-3.0,Second Moving
1249,-2.0,Second Moving
1250,-2.0,Second Moving
1251,0.0,Second Moving
1252,-6.0,Second Moving
1253,-4.0,Second Moving
1254,0.0,Second Moving
1255,-3.0,Second Moving
1256,0.0,Second Moving
1257,2.0,Second Moving
1258,-4.0,Second Moving
1259,-2.0,Second Moving
1260,-5.0,Second Moving
1261,0.0,Second Moving
1262,-2.0,Second Moving
1263,2.0,Second Moving
1264,-2.0,Second Moving
1265,0.0,Second Moving
1266,-4.0,Second Moving
1267,0.0,Second Moving
1268,-3.0,Second Moving
1269,-4.0,Second Moving
1270,0.0,Second Moving
1271,0.0,Second Moving
1272,-6.0,Second Moving
1273,-2.0,Second Moving
1274,-1.0,Second Moving
1275,0.0,Second Moving
1276,-3.0,Second Moving
1277,0.0,Second Moving
1278,-2.0,Second Moving
1279,-1.0,Second Moving
1280,0.0,Second Moving
1281,-7.0,Second Moving
1282,4.0,Second Moving
1283,0.0,Second Moving
1284,0.0,Second Moving
1285,0.0,Second Moving
1286,-1.0,Second Moving
1287,-3.0,Second Moving
1288,-2.0,Second Moving
1289,-2.0,Second Moving
1290,0.0,Second Moving
1291,-6.0,Second Moving
1292,-4.0,Second Moving
1293,-2.0,Second Moving
1294,-4.0,Second Moving
1295,-2.0,Second Moving
1296,-4.0,Second Moving
1297,0.0,Second Moving
1298,2.0,Second Moving
1299,-4.0,Second Moving
1300,-1.0,Second Moving
1301,2.0,Second Moving
1302,-2.0,Second Moving
1303,-4.0,Second Moving
1304,-2.0,Second Moving
1305,-2.0,Second Moving
1306,-2.0,Second Moving
1307,-2.0,Second Moving
1308,-2.0,Second Moving
1309,-3.0,Second Moving
1310,-2.0,Second Moving
1311,-1.0,Second Moving
1312,-6.0,Second Moving
1313,-2.0,Second Moving
1314,-4.0,Second Moving
1315,0.0,Second Moving
1316,4.0,Second Moving
1317,-3.0,Second Moving
1318,-2.0,Second Moving
1319,-1.0,Second Moving
1320,-4.0,Second Moving
1321,-4.0,Second Moving
1322,0.0,Second Moving
1323,-4.0,Second Moving
1324,0.0,Second Moving
1325,-4.0,Second Moving
1326,4.0,Second Moving
1327,-2.0,Second Moving
1328,-2.0,Second Moving
1329,0.0,Second Moving
1330,-2.0,Second Moving
1331,0.0,Second Moving
1332,2.0,Second Moving
1333,-4.0,Second Moving
1334,-2.0,Second Moving
1335,-1.0,Second Moving
1336,2.0,Second Moving
1337,0.0,Second Moving
1338,4.0,Second Moving
1339,-2.0,Second Moving
1340,0.0,Second Moving
1341,-2.0,Second Moving
1342,-2.0,Second Moving
1343,-1.0,Second Moving
1344,4.0,Second Moving
1345,-3.0,Second Moving
1346,-2.0,Second Moving
1347,-2.0,Second Moving
1348,-4.0,Second Moving
1349,4.0,Second Moving
1350,-4.0,Second Moving
1351,-2.0,Second Moving
1352,-1.0,Second Moving
1353,-2.0,Second Moving
1354,4.0,Second Moving
1355,-2.0,Second Moving
1356,-4.0,Second Moving
1357,-4.0,Second Moving
1358,2.0,Second Moving
1359,-4.0,Second Moving
1360,0.0,Second Moving
1361,-4.0,Second Moving
1362,2.0,Second Moving
1363,-1.0,Second Moving
1364,-2.0,Second Moving
1365,0.0,Second Moving
1366,-1.0,Second Moving
1367,0.0,Second Moving
1368,2.0,Second Moving
1369,-4.0,Second Moving
1370,-5.0,Second Moving
1371,-2.0,Second Moving
1372,-4.0,Second Moving
1373,-4.0,Second Moving
1374,-2.0,Second Moving
1375,-1.0,Second Moving
1376,-2.0,Second Moving
1377,-2.0,Second Moving
1378,-2.0,Second Moving
1379,0.0,Second Moving
1380,4.0,Second Moving
1381,-2.0,Second Moving
1382,-2.0,Second Moving
1383,-4.0,Second Moving
1384,0.0,Second Moving
1385,-2.0,Second Moving
1386,-2.0,Second Moving
1387,-2.0,Second Moving
1388,-2.0,Second Moving
1389,-2.0,Second Moving
1390,-1.0,Second Moving
1391,-2.0,Second Moving
1392,0.0,Second Moving
1393,-2.0,Second Moving
1394,-1.0,Second Moving
1395,-4.0,Second Moving
1396,-2.0,Second Moving
1397,2.0,Second Moving
1398,2.0,Second Moving
1399,2.0,Second Moving
1400,-2.0,Second Moving
1401,-3.0,Second Moving
1402,0.0,Second Moving
1403,-4.0,Second Moving
1404,-3.0,Second Moving
1405,-2.0,Second Moving
1406,-1.0,Second Moving
1407,0.0,Second Moving
1408,-2.0,Second Moving
1409,2.0,Second Moving
1410,-1.0,Second Moving
1411,0.0,Second Moving
1412,-2.0,Second Moving
1413,-4.0,Second Moving
1414,-3.0,Second Moving
1415,-5.0,Second Moving
1416,-1.0,Second Moving
1417,-2.0,Second Moving
1418,0.0,Second Moving
1419,-3.0,Second Moving
1420,4.0,Second Moving
1421,2.0,Second Moving
1422,-3.0,Second Moving
1423,-1.0,Second Moving
1424,0.0,Second Moving
1425,-2.0,Second Moving
1426,-3.0,Second Moving
1427,-2.0,Second Moving
1428,-4.0,Second Moving
1429,-4.0,Second Moving
1430,-4.0,Second Moving
1431,-2.0,Second Moving
1432,-5.0,Second Moving
1433,4.0,Second Moving
1434,-4.0,Second Moving
1435,0.0,Second Moving
1436,-1.0,Second Moving
1437,-1.0,Second Moving
1438,-1.0,Second Moving
1439,-4.0,Second Moving
1440,-4.0,Second Moving
1441,-2.0,Second Moving
1442,-3.0,Second Moving
1443,-2.0,Second Moving
1444,0.0,Second Moving
1445,2.0,Second Moving
1446,-4.0,Second Moving
1447,-4.0,Second Moving
1448,-2.0,Second Moving
1449,-6.0,Second Moving
1450,-2.0,Second Moving
1451,-6.0,Second Moving
1452,-2.0,Second Moving
1453,-3.0,Second Moving
1454,-4.0,Second Moving
1455,2.0,Second Moving
1456,-5.0,Second Moving
1457,-3.0,Second Moving
1458,-2.0,Second Moving
1459,4.0,Second Moving
1460,-1.0,Second Moving
1461,-2.0,Second Moving
1462,-3.0,Second Moving
1463,-2.0,Second Moving
1464,-3.0,Second Moving
1465,-3.0,Second Moving
1466,-2.0,Second Moving
1467,-4.0,Second Moving
1468,0.0,Second Moving
1469,-4.0,Second Moving
1470,-2.0,Second Moving
1471,-2.0,Second Moving
1472,-2.0,Second Moving
1473,0.0,Second Moving
1474,-2.0,Second Moving
1475,0.0,Second Moving
1476,-2.0,Second Moving
1477,-4.0,Second Moving
1478,0.0,Second Moving
1479,0.0,Second Moving
1480,0.0,Second Moving
1481,2.0,Second Moving
1482,-4.0,Second Moving
1483,-1.0,Second Moving
1484,-1.0,Second Moving
1485,-2.0,Second Moving
1486,0.0,Second Moving
1487,0.0,Second Moving
1488,0.0,Second Moving
1489,0.0,Second Moving
1490,-4.0,Second Moving
1491,0.0,Second Moving
1492,-4.0,Second Moving
1493,4.0,Second Moving
1494,-4.0,Second Moving
1495,4.0,Second Moving
1496,0.0,Second Moving
1497,-2.0,Second Moving
1498,0.0,Second Moving
1499,-2.0,Second Moving
1500,-3.0,Second Moving
1501,-2.0,Second Moving
1502,-2.0,Second Moving
1503,-2.0,Second Moving
1504,-2.0,Second Moving
1505,2.0,Second Moving
1506,-2.0,Second Moving
1507,-2.0,Second Moving
1508,-7.0,Second Moving
1509,-1.0,Second Moving
1510,-2.0,Second Moving
1511,-2.0,Second Moving
1512,-4.0,Second Moving
1513,-4.0,Second Moving
1514,-2.0,Second Moving
1515,-2.0,Second Moving
1516,-1.0,Second Moving
1517,-1.0,Second Moving
1518,4.0,Second Moving
1519,0.0,Second Moving
1520,0.0,Second Moving
1521,-4.0,Second Moving
1522,0.0,Second Moving
1523,2.0,Second Moving
1524,-1.0,Second Moving
1525,-4.0,Second Moving
1526,-4.0,Second Moving
1527,-1.0,Second Moving
1528,-4.0,Second Moving
1529,0.0,Second Moving
1530,-1.0,Second Moving
1531,-2.0,Second Moving
1532,4.0,Second Moving
1533,0.0,Second Moving
1534,0.0,Second Moving
1535,2.0,Second Moving
1536,-3.0,Second Moving
1537,-2.0,Second Moving
1538,-4.0,Second Moving
1539,0.0,Second Moving
1540,0.0,Second Moving
1541,-6.0,Second Moving
1542,0.0,Second Moving
1543,0.0,Second Moving
1544,-2.0,Second Moving
1545,-4.0,Second Moving
1546,-1.0,Second Moving
1547,-3.0,Second Moving
1548,-4.0,Second Moving
1549,-7.0,Second Moving
1550,0.0,Second Moving
1551,-3.0,Second Moving
1552,-5.0,Second Moving
1553,-2.0,Second Moving
1554,-4.0,Second Moving
1555,2.0,Second Moving
1556,-2.0,Second Moving
1557,-1.0,Second Moving
1558,-6.0,Second Moving
1559,-3.0,Second Moving
1560,0.0,Second Moving
1561,0.0,Second Moving
1562,-2.0,Second Moving
1563,-2.0,Second Moving
1564,2.0,Second Moving
1565,4.0,Second Moving
1566,-1.0,Second Moving
1567,-3.0,Second Moving
1568,-2.0,Second Moving
1569,-1.0,Second Moving
1570,0.0,Second Moving
1571,2.0,Second Moving
1572,-4.0,Second Moving
1573,2.0,Second Moving
1574,-2.0,Second Moving
1575,-4.0,Second Moving
1576,-4.0,Second Moving
1577,-2.0,Second Moving
1578,-2.0,Second Moving
1579,0.0,Second Moving
1580,-2.0,Second Moving
1581,-2.0,Second Moving
1582,2.0,Second Moving
1583,-4.0,Second Moving
1584,0.0,Second Moving
1585,-4.0,Second Moving
1586,4.0,Second Moving
1587,0.0,Second Moving
1588,4.0,Second Moving
1589,-4.0,Second Moving
1590,-4.0,Second Moving
1591,-3.0,Second Moving
1592,-1.0,Second Moving
1593,0.0,Second Moving
1594,-2.0,Second Moving
1595,4.0,Second Moving
1596,-3.0,Second Moving
1597,-1.0,Second Moving
1598,-2.0,Second Moving
1599,2.0,Second Moving
1600,-2.0,Second Moving
1601,0.0,Second Moving
1602,-4.0,Second Moving
1603,-2.0,Second Moving
1604,4.0,Second Moving
1605,-2.0,Second Moving
1606,0.0,Second Moving
1607,0.0,Second Moving
1608,-3.0,Second Moving
1609,-4.0,Second Moving
1610,2.0,Second Moving
1611,-4.0,Second Moving
1612,-4.0,Second Moving
1613,-1.0,Second Moving
1614,0.0,Second Moving
1615,4.0,Second Moving
1616,2.0,Second Moving
1617,0.0,Second Moving
1618,0.0,Second Moving
1619,0.0,Second Moving
1620,2.0,Second Moving
1621,0.0,Second Moving
1622,4.0,Second Moving
1623,-2.0,Second Moving
1624,2.0,Second Moving
1625,-2.0,Second Moving
1626,2.0,Second Moving
1627,2.0,Second Moving
1628,-2.0,Second Moving
1629,-4.0,Second Moving
1630,2.0,Second Moving
1631,-4.0,Second Moving
1632,-1.0,Second Moving
1633,-4.0,Second Moving
1634,-2.0,Second Moving
1635,-7.0,Second Moving
1636,0.0,Second Moving
1637,-6.0,Second Moving
1638,-2.0,Second Moving
1639,-1.0,Second Moving
1640,4.0,Second Moving
1641,-2.0,Second Moving
1642,4.0,Second Moving
1643,-2.0,Second Moving
1644,-2.0,Second Moving
1645,4.0,Second Moving
1646,-2.0,Second Moving
1647,-2.0,Second Moving
1648,0.0,Second Moving
1649,-1.0,Second Moving
1650,0.0,Second Moving
1651,-2.0,Second Moving
1652,4.0,Second Moving
1653,-2.0,Second Moving
1654,-4.0,Second Moving
1655,4.0,Second Moving
1656,-4.0,Second Moving
1657,0.0,Second Moving
1658,2.0,Second Moving
1659,-4.0,Second Moving
1660,2.0,Second Moving
1661,-1.0,Second Moving
1662,-1.0,Second Moving
1663,-4.0,Second Moving
1664,2.0,Second Moving
1665,0.0,Second Moving
1666,-3.0,Second Moving
1667,-3.0,Second Moving
1668,-1.0,Second Moving
1669,2.0,Second Moving
1670,-3.0,Second Moving
1671,4.0,Second Moving
1672,-6.0,Second Moving
1673,-4.0,Second Moving
1674,0.0,Second Moving
1675,0.0,Second Moving
1676,-3.0,Second Moving
1677,2.0,Second Moving
1678,-1.0,Second Moving
1679,-3.0,Second Moving
1680,-2.0,Second Moving
1681,-3.0,Second Moving
1682,-1.0,Second Moving
1683,0.0,Second Moving
1684,-1.0,Second Moving
1685,-4.0,Second Moving
1686,-2.0,Second Moving
1687,-5.0,Second Moving
1688,-6.0,Second Moving
1689,-1.0,Second Moving
1690,0.0,Second Moving
1691,-4.0,Second Moving
1692,-5.0,Second Moving
1693,-4.0,Second Moving
1694,-4.0,Second Moving
1695,2.0,Second Moving
1696,2.0,Second Moving
1697,-1.0,Second Moving
1698,-2.0,Second Moving
1699,2.0,Second Moving
1700,-3.0,Second Moving
1701,-1.0,Second Moving
1702,0.0,Second Moving
1703,0.0,Second Moving
1704,-3.0,Second Moving
1705,2.0,Second Moving
1706,-3.0,Second Moving
1707,-6.0,Second Moving
1708,-1.0,Second Moving
1709,-2.0,Second Moving
1710,0.0,Second Moving
1711,-2.0,Second Moving
1712,-2.0,Second Moving
1713,4.0,Second Moving
1714,-4.0,Second Moving
1715,-3.0,Second Moving
1716,-4.0,Second Moving
1717,-6.0,Second Moving
1718,0.0,Second Moving
1719,-2.0,Second Moving
1720,2.0,Second Moving
1721,-2.0,Second Moving
1722,0.0,Second Moving
1723,0.0,Second Moving
1724,2.0,Second Moving
1725,-4.0,Second Moving
1726,-2.0,Second Moving
1727,-2.0,Second Moving
1728,0.0,Second Moving
1729,-2.0,Second Moving
1730,0.0,Second Moving
1731,-3.0,Second Moving
1732,0.0,Second Moving
1733,2.0,Second Moving
1734,0.0,Second Moving
1735,2.0,Second Moving
1736,-2.0,Second Moving
1737,-6.0,Second Moving
1738,2.0,Second Moving
1739,-1.0,Second Moving
1740,-2.0,Second Moving
1741,-3.0,Second Moving
1742,-2.0,Second Moving
1743,-2.0,Second Moving
1744,-1.0,Second Moving
1745,2.0,Second Moving
1746,2.0,Second Moving
1747,0.0,Second Moving
1748,2.0,Second Moving
1749,-2.0,Second Moving
1750,0.0,Second Moving
1751,0.0,Second Moving
1752,2.0,Second Moving
1753,-4.0,Second Moving
1754,4.0,Second Moving
1755,-2.0,Second Moving
1756,-4.0,Second Moving
1757,-2.0,Second Moving
1758,-2.0,Second Moving
1759,-7.0,Second Moving
1760,-2.0,Second Moving
1761,0.0,Second Moving
1762,-4.0,Second Moving
1763,-1.0,Second Moving
1764,0.0,Second Moving
1765,-4.0,Second Moving
1766,0.0,Second Moving
1767,0.0,Second Moving
1768,-2.0,Second Moving
1769,-2.0,Second Moving
1770,-4.0,Second Moving
1771,-2.0,Second Moving
1772,-2.0,Second Moving
1773,-4.0,Second Moving
1774,4.0,Second Moving
1775,-3.0,Second Moving
1776,-1.0,Second Moving
1777,-4.0,Second Moving
1778,-2.0,Second Moving
1779,0.0,Second Moving
1780,0.0,Second Moving
1781,-4.0,Second Moving
1782,-1.0,Second Moving
1783,-2.0,Second Moving
1784,0.0,Second Moving
1785,2.0,Second Moving
1786,-2.0,Second Moving
1787,-2.0,Second Moving
1788,-4.0,Second Moving
1789,-6.0,Second Moving
1790,4.0,Second Moving
1791,-6.0,Second Moving
1792,0.0,Second Moving
1793,-3.0,Second Moving
1794,0.0,Second Moving
1795,0.0,Second Moving
1796,-2.0,Second Moving
1797,2.0,Second Moving
1798,2.0,Second Moving
1799,-3.0,Second Moving
1800,4.0,Second Moving
1801,0.0,Second Moving
1802,2.0,Second Moving
1803,-3.0,Second Moving
1804,-4.0,Second Moving
1805,2.0,Second Moving
1806,0.0,Second Moving
1807,-6.0,Second Moving
1808,-1.0,Second Moving
1809,-1.0,Second Moving
1810,-2.0,Second Moving
1811,4.0,Second Moving
1812,-4.0,Second Moving
1813,-2.0,Second Moving
1814,-2.0,Second Moving
1815,2.0,Second Moving
1816,0.0,Second Moving
1817,-2.0,Second Moving
1818,-2.0,Second Moving
1819,-4.0,Second Moving
1820,-5.0,Second Moving
1821,0.0,Second Moving
1822,2.0,Second Moving
1823,-2.0,Second Moving
1824,-1.0,Second Moving
1825,-4.0,Second Moving
1826,-4.0,Second Moving
1827,0.0,Second Moving
1828,2.0,Second Moving
1829,-2.0,Second Moving
1830,0.0,Second Moving
1831,-4.0,Second Moving
1832,-2.0,Second Moving
1833,0.0,Second Moving
1834,2.0,Second Moving
1835,0.0,Second Moving
1836,-4.0,Second Moving
1837,-6.0,Second Moving
1838,0.0,Second Moving
1839,-4.0,Second Moving
1840,4.0,Second Moving
1841,-1.0,Second Moving
1842,-3.0,Second Moving
1843,-2.0,Second Moving
1844,0.0,Second Moving
1845,0.0,Second Moving
1846,-1.0,Second Moving
1847,-2.0,Second Moving
1848,-2.0,Second Moving
1849,-3.0,Second Moving
1850,0.0,Second Moving
1851,0.0,Second Moving
1852,-4.0,Second Moving
1853,-2.0,Second Moving
1854,-2.0,Second Moving
1855,-4.0,Second Moving
1856,-4.0,Second Moving
1857,4.0,Second Moving
1858,-4.0,Second Moving
1859,-2.0,Second Moving
1860,-2.0,Second Moving
1861,-4.0,Second Moving
1862,-6.0,Second Moving
1863,-2.0,Second Moving
1864,0.0,Second Moving
1865,-3.0,Second Moving
1866,-2.0,Second Moving
1867,-2.0,Second Moving
1868,-2.0,Second Moving
1869,-4.0,Second Moving
1870,-3.0,Second Moving
1871,-3.0,Second Moving
1872,-5.0,Second Moving
1873,4.0,Second Moving
1874,-5.0,Second Moving
1875,-2.0,Second Moving
1876,0.0,Second Moving
1877,0.0,Second Moving
1878,-4.0,Second Moving
1879,-3.0,Second Moving
1880,-6.0,Second Moving
1881,0.0,Second Moving
1882,0.0,Second Moving
1883,0.0,Second Moving
1884,-4.0,Second Moving
1885,-1.0,Second Moving
1886,-4.0,Second Moving
1887,-1.0,Second Moving
1888,-2.0,Second Moving
1889,-3.0,Second Moving
1890,2.0,Second Moving
1891,-2.0,Second Moving
1892,-2.0,Second Moving
1893,0.0,Second Moving
1894,0.0,Second Moving
1895,-2.0,Second Moving
1896,-4.0,Second Moving
1897,-2.0,Second Moving
1898,-1.0,Second Moving
1899,-2.0,Second Moving
1900,-2.0,Second Moving
1901,-2.0,Second Moving
1902,0.0,Second Moving
1903,-4.0,Second Moving
1904,-3.0,Second Moving
1905,2.0,Second Moving
1906,-2.0,Second Moving
1907,-2.0,Second Moving
1908,-4.0,Second Moving
1909,-1.0,Second Moving
1910,-2.0,Second Moving
1911,-2.0,Second Moving
1912,0.0,Second Moving
1913,-4.0,Second Moving
1914,-4.0,Second Moving
1915,-2.0,Second Moving
1916,0.0,Second Moving
1917,-2.0,Second Moving
1918,4.0,Second Moving
1919,-6.0,Second Moving
1920,-2.0,Second Moving
1921,-3.0,Second Moving
1922,-4.0,Second Moving
1923,-2.0,Second Moving
1924,0.0,Second Moving
1925,-4.0,Second Moving
1926,-2.0,Second Moving
1927,-2.0,Second Moving
1928,-2.0,Second Moving
1929,0.0,Second Moving
1930,-3.0,Second Moving
1931,0.0,Second Moving
1932,0.0,Second Moving
1933,-2.0,Second Moving
1934,4.0,Second Moving
1935,0.0,Second Moving
1936,0.0,Second Moving
1937,0.0,Second Moving
1938,0.0,Second Moving
1939,-4.0,Second Moving
1940,0.0,Second Moving
1941,0.0,Second Moving
1942,-2.0,Second Moving
1943,0.0,Second Moving
1944,0.0,Second Moving
1945,0.0,Second Moving
1946,-3.0,Second Moving
1947,-2.0,Second Moving
1948,2.0,Second Moving
1949,-2.0,Second Moving
1950,-2.0,Second Moving
1951,0.0,Second Moving
1952,0.0,Second Moving
1953,4.0,Second Moving
1954,0.0,Second Moving
1955,0.0,Second Moving
1956,-3.0,Second Moving
1957,-6.0,Second Moving
1958,-4.0,Second Moving
1959,0.0,Second Moving
1960,-2.0,Second Moving
1961,-3.0,Second Moving
1962,0.0,Second Moving
1963,4.0,Second Moving
1964,-6.0,Second Moving
1965,-3.0,Second Moving
1966,0.0,Second Moving
1967,-2.0,Second Moving
1968,0.0,Second Moving
1969,-2.0,Second Moving
1970,-1.0,Second Moving
1971,0.0,Second Moving
1972,-1.0,Second Moving
1973,2.0,Second Moving
1974,-4.0,Second Moving
1975,-3.0,Second Moving
1976,-6.0,Second Moving
1977,0.0,Second Moving
1978,-1.0,Second Moving
1979,-3.0,Second Moving
1980,-2.0,Second Moving
1981,4.0,Second Moving
1982,-1.0,Second Moving
1983,-4.0,Second Moving
1984,0.0,Second Moving
1985,-5.0,Second Moving
1986,4.0,Second Moving
1987,0.0,Second Moving
1988,4.0,Second Moving
1989,-2.0,Second Moving
1990,-5.0,Second Moving
1991,0.0,Second Moving
1992,-1.0,Second Moving
1993,-3.0,Second Moving
1994,2.0,Second Moving
1995,2.0,Second Moving
1996,2.0,Second Moving
1997,-6.0,Second Moving
1998,-3.0,Second Moving
1999,-6.0,Second Moving
2000,2.0,First Moving
2001,-2.0,First Moving
2002,2.0,First Moving
2003,1.0,First Moving
2004,0.0,First Moving
2005,2.0,First Moving
2006,0.0,First Moving
2007,2.0,First Moving
2008,3.0,First Moving
2009,-2.0,First Moving
2010,4.0,First Moving
2011,-2.0,First Moving
2012,4.0,First Moving
2013,6.0,First Moving
2014,4.0,First Moving
2015,2.0,First Moving
2016,0.0,First Moving
2017,2.0,First Moving
2018,2.0,First Moving
